ID,DIS_sent,DIS_received,DIO_sent,DIO_received,DAO_sent,DAO_received,E_CPU_mJ,E_LPM_mJ,E_TX_mJ,E_RX_mJ,Power_mW,attack,msgs_sent_total,msgs_recv_total,msgs_total,E_total_mJ,TX_RX_ratio,CPU_LPM_ratio,msgs_sent_recv_ratio,E_per_msg_mJ,Power_over_Etotal
682,0.0,1.9459101490553132,5.6937321388027,4.976733742420574,7.226936018493289,3.8918202981106265,100.45717163085938,16.93941929626465,163.18075561523438,173.62690429687498,949.5575406086512,0,1671,198,1869,454.2042508392334,0.9398356566634446,5.930378714167672,8.439393939351316,0.2430199308929857,2.090595891280328
683,3.6888794541139363,1.791759469228055,4.882801922586371,5.087596335232384,6.769641976852503,4.143134726391533,121.91577758789062,27.005556655883787,107.33911743164064,220.9906494140625,649.2802491281242,0,1040,228,1268,477.2511010894775,0.485717914833751,4.514470082467786,4.561403508751924,0.3763809945497643,1.3604583575492544
684,3.6635616461296463,0.0,5.814130531825066,3.091042453358316,4.709530201312334,3.784189633918261,64.701123046875,22.95519442749024,64.59049072265624,90.80489501953126,407.4445291349057,0,482,64,546,243.0517032165528,0.7113106700696271,2.818583098846372,7.5312499998823235,0.4451496395899407,1.67636977540621
685,0.0,2.0794415416798357,5.153291594497779,5.41610040220442,0.6931471805599453,4.663439094112067,161.7659912109375,25.467350372314453,17.840203857421876,229.7084838867188,598.007787819006,0,173,336,509,434.7820293273926,0.0776645405319123,6.351897187562996,0.51488095237942,0.854188662724044,1.375419744792001
686,0.0,1.9459101490553132,5.627621113690637,4.948759890378168,7.253470382684528,4.1588830833596715,99.06844482421876,17.51028717041016,188.9366638183594,183.06591796875,995.0175568676198,0,1689,209,1898,488.5813137817384,1.032069026904175,5.6577281602766805,8.081339712879995,0.257419027282129,2.036544437534676
687,4.1588830833596715,2.1972245773362196,7.406103381237015,5.236441962829949,2.5649493574615367,4.532599493153256,75.35989379882812,22.22545692443848,118.38032226562498,181.13302001953124,677.8210122675418,1,1720,287,2007,397.09869300842286,0.65355462108569,3.390701664836138,5.993031358864136,0.1978568475377304,1.706933375002213
688,0.0,2.1972245773362196,5.4116460518550396,5.356586274672012,2.6390573296152584,4.6443908991413725,155.18474121093752,26.19247247314453,30.38681030273437,224.16796875,589.3967460802113,0,236,322,558,435.9319927368164,0.1355537567300137,5.924783976164358,0.732919254656109,0.7812401303513176,1.3520382901437875
689,0.0,1.3862943611198906,5.556828061699537,4.394449154672439,3.871201010907891,4.48863636973214,105.92984619140624,25.07984120178223,34.85044555664062,152.7901611328125,470.4876689271392,0,305,171,476,318.6502940826416,0.2280935192294146,4.223704820732873,1.7836257309837216,0.669433390928513,1.476501599598845
690,0.0,2.4849066497880004,4.997212273764115,5.3706380281276624,3.8918202981106265,4.762173934797756,178.5289306640625,28.46457261657715,24.503796386718747,247.5262573242188,590.6989769879201,0,195,341,536,479.0235569915772,0.0989947355545549,6.271969478080944,0.5718475073297014,0.8937006660273945,1.2331313739484286
691,4.0943445622221,1.791759469228055,5.003946305945459,5.153291594497779,3.6888794541139363,4.430816798843313,102.64152832031247,20.55447175598145,25.008782958984376,150.45966796875,527.1836204751131,0,246,260,506,298.6644510040283,0.1662158590168656,4.993634939095414,0.9461538461502071,0.59024595059968,1.7651368239544434
692,0.0,1.3862943611198906,4.90527477843843,5.062595033026967,4.189654742026425,3.6888794541139363,80.40443115234375,17.294944976806644,27.02554321289062,109.0443603515625,494.937762938554,0,199,199,398,233.76927969360352,0.2478398986019228,4.649013411463347,0.9999999999949748,0.5873599992286839,2.117206176898613
693,0.0,1.0986122886681098,5.204006687076795,4.820281565605037,0.6931471805599453,3.2188758248682006,77.50387573242188,21.086350708007817,21.910363769531248,117.71400146484376,424.48288324541846,0,182,149,331,238.2145916748047,0.1861321805111588,3.675547125340812,1.2214765100589164,0.7196815458431571,1.7819348523499072
694,3.6635616461296463,1.0986122886681098,6.126869184114185,4.912654885736052,7.709756864454165,1.9459101490553132,107.52637939453123,17.331249481201173,186.5375793457031,164.958984375,966.5123333126934,0,2724,143,2867,476.3541925964355,1.130811880609775,6.204190846422155,19.04895104881784,0.1661507473304043,2.0289783281691154
695,3.6635616461296463,1.3862943611198906,5.8522024797744745,4.543294782270004,7.583247524303362,3.784189633918261,110.09273071289064,19.60090969848633,204.73302612304687,183.1382080078125,942.6170414072922,0,2349,139,2488,517.5648745422363,1.1179154167173857,5.616715366826866,16.899280575417993,0.2080244672596576,1.8212538906145337
696,0.0,1.0986122886681098,5.631211781821365,4.343805421853684,6.536691597591305,4.343805421853684,91.7004638671875,18.61337828063965,138.73749389648438,151.513037109375,782.1758762588643,0,967,154,1121,400.5643731536866,0.9156802381000136,4.926588955517086,6.279220779180005,0.357327719137671,1.9526845837505629
697,0.0,1.791759469228055,5.204006687076795,5.14166355650266,1.6094379124341003,4.3694478524670215,150.20842895507812,28.7616498413086,28.78104858398437,207.59805908203128,520.8435246259232,0,185,253,438,415.3491864624024,0.1386383317412088,5.222524777911746,0.7312252964397976,0.9482858138389364,1.2539895143668862
698,3.7376696182833684,1.3862943611198906,5.19295685089021,5.093750200806762,0.6931471805599453,4.795790545596741,131.44323120117184,24.219051223754885,21.33209838867188,184.34304199218752,535.2033933236902,0,221,285,506,361.3374228057861,0.115719574538974,5.42726591481092,0.7754385964885072,0.7141055786661502,1.4811734394028528
699,3.6635616461296463,2.3978952727983707,5.030437921392435,5.4680601411351315,1.791759469228055,4.6913478822291435,123.52005615234376,19.960197555541992,19.273919677734373,191.83366699218752,624.9198275426236,0,195,354,549,354.58784037780765,0.1004720390317036,6.1883183171130405,0.5508474576255626,0.6458794906687828,1.762383692782638
700,0.0,2.0794415416798357,4.867534450455582,5.049856007249537,6.96979066990159,4.02535169073515,151.66966552734374,28.89933352661133,157.925390625,248.1235107421875,731.6090188399177,0,1192,217,1409,586.6179004211425,0.6364789461183135,5.248206342974442,5.493087557578373,0.4163363381268461,1.2471644972194618
701,0.0,2.0794415416798357,4.727387818712341,5.298317366548036,0.6931471805599453,4.51085950651685,151.60341796875,27.33719700622559,15.272259521484372,212.7702392578125,532.4186630269883,0,113,296,409,406.9831137542725,0.0717781752499102,5.5456826070602325,0.381756756755467,0.9950687377830744,1.3082082401756423
702,3.6635616461296463,0.0,5.293304824724492,3.8501476017100584,3.091042453358316,3.8066624897703196,56.95856323242188,18.47468669128418,30.829669189453124,74.85633544921876,374.4662586598524,0,257,90,347,181.119254562378,0.4118511680277962,3.083059766107439,2.8555555555238272,0.5219575059419481,2.0675121458652965
703,4.204692619390966,2.1972245773362196,5.645446897643238,5.351858133476067,6.198478716492308,4.382026634673881,153.33755493164065,23.73502276611329,58.98784790039062,210.72374267578127,657.5738243801654,0,839,297,1136,446.7841682739258,0.2799297656309624,6.460392157032253,2.8249158249063133,0.3932959227759969,1.471793029101988
704,0.0,1.791759469228055,7.284134806195205,4.795790545596741,5.579729825986222,4.653960350157523,78.28731079101561,23.49359481811524,135.40012207031248,180.8524658203125,676.1165604639683,1,1720,229,1949,418.0334934997558,0.7486772240312817,3.332283177341521,7.510917030534888,0.21448614340664,1.6173741362251537
705,0.0,2.1972245773362196,5.700443573390687,5.303304908059076,2.302585092994046,3.6888794541139363,144.35145263671876,22.97620573425293,35.11010742187499,194.53421630859376,606.3194700055935,0,307,247,554,396.9719821014404,0.1804829406771228,6.282649724677428,1.2429149797520531,0.7165559243695376,1.527360865102893
706,4.189654742026425,1.791759469228055,7.591861714889934,5.262690188904886,4.499809670330265,4.77912349311153,114.16250610351564,29.62280905151368,175.27335205078123,252.3593627929688,722.6361779553085,1,2135,315,2450,571.4180299987793,0.6945387328223597,3.853871720981446,6.777777777756262,0.2332318489789983,1.2646366408067098
707,3.713572066704308,0.6931471805599453,5.966146739123692,4.418840607796598,6.778784897685177,4.290459441148391,120.913330078125,25.434952743530275,146.45566406249998,184.298291015625,684.8769497305822,0,1307,155,1462,477.1022378997803,0.7946664250364028,4.753825623054366,8.432258064461728,0.3263353200406662,1.4354930564652086
708,0.0,1.9459101490553132,5.771441123130016,4.23410650459726,7.189922170745808,3.6635616461296463,150.8255859375,29.03822969055176,234.5989196777344,228.99763183593748,799.8220662506639,0,1645,112,1757,643.4603671417236,1.0244600251795857,5.19403515777618,14.68749999986886,0.366226731440727,1.2430012897332932
709,0.0,1.6094379124341003,7.172424577124845,4.736198448394496,4.90527477843843,4.624972813284271,75.86103515625,30.03489212036133,174.99457397460935,202.10401611328123,625.0203121791327,1,1436,218,1654,482.9945173645019,0.8658639117574851,2.525763530287373,6.5871559632725365,0.2920160322637303,1.2940526024773775
710,3.9318256327243257,2.302585092994046,4.804021044733257,5.384495062789089,3.6375861597263857,4.442651256490317,156.18966064453124,26.11868591308594,28.763525390625,214.32103271484377,575.9792859799182,0,208,310,518,425.392904663086,0.134207665137378,5.979996894112401,0.6709677419333194,0.8212218236723258,1.3539936366234029
711,3.6635616461296463,0.6931471805599453,6.90975328164481,4.110873864173311,5.25227342804663,3.295836866004329,36.80348510742187,23.140319458007816,140.66185913085937,94.33333740234374,508.6611151578948,1,1229,87,1316,294.93900109863284,1.4911150501272676,1.5904484453042156,14.126436781446822,0.2241177819896722,1.7246315789415212
712,0.0,1.9459101490553132,7.470793774195062,4.653960350157523,4.2626798770413155,4.700480365792417,58.79981689453125,19.469098800659182,108.96240234375,130.69178466796873,625.9134961247296,1,1825,219,2044,317.9231027069092,0.8337356676224338,3.0201612048689306,8.333333333295283,0.1555396784279616,1.9687575102076984
713,3.713572066704308,1.791759469228055,5.356586274672012,4.983606621708336,3.2188758248682006,4.04305126783455,133.54453124999998,30.018346527099613,39.524359130859374,198.8440795898437,492.8704954344735,0,275,206,481,401.9313164978027,0.1987706106824383,4.448763729374349,1.334951456304199,0.8356160426132372,1.2262555197933718
714,0.0,5.659482215759621,4.248495242049359,8.569595870209286,0.0,8.328209491748732,214.8866455078125,27.04523414611817,10.397625732421874,11586.940063476562,14734.112618021269,0,69,9692,9761,11839.269568862916,0.0008973573415811,7.945453322344778,0.0071192736277334,1.2129156406988733,1.2445119635395834
715,3.6635616461296463,3.295836866004329,4.9344739331306915,5.153291594497779,4.430816798843313,4.543294782270004,144.2777893066406,28.049286209106448,28.40828247070312,212.7444213867188,532.7712402382919,0,259,291,550,413.479779373169,0.1335324436965145,5.143724094292846,0.8900343642581099,0.7517814170407585,1.288506153903533
716,0.0,2.0794415416798357,5.631211781821365,5.5093883366279774,1.6094379124341003,4.543294782270004,181.00892944335936,27.68847152709961,28.65997924804687,276.05844726562503,646.4900217115629,0,282,346,628,513.4158274841309,0.1038185193455292,6.537339168746194,0.8150289017317485,0.8175411265657856,1.2591937901062975
717,0.0,1.9459101490553132,5.58724865840025,5.030437921392435,7.367708572374371,3.713572066704308,131.1245178222656,22.25657221984864,154.00497436523435,207.72198486328125,820.4073373432487,0,1849,198,2047,515.1080492706299,0.7413994934905719,5.891496521617822,9.338383838336677,0.2516404735077568,1.592689802660464
718,3.713572066704308,1.0986122886681098,5.342334251964811,5.0106352940962555,7.121252453244542,4.248495242049359,151.3324951171875,28.88419500732422,199.8886596679688,276.45432128906253,819.3680657348517,0,1485,220,1705,656.559671081543,0.723044077354974,5.239283804640377,6.749999999969319,0.3850789859713536,1.2479719693776932
719,3.6635616461296463,0.6931471805599453,5.351858133476067,2.4849066497880004,5.159055299214529,3.4657359027997265,72.22961425781249,28.71066087341309,69.5893798828125,112.531494140625,382.6463587252475,0,421,43,464,283.0611491546631,0.6183991460668932,2.515776790153355,9.790697674190914,0.6100455800733903,1.351815181513376
720,0.0,2.3978952727983707,4.795790545596741,5.41610040220442,1.0986122886681098,4.804021044733257,172.37384033203125,27.92437596130372,14.5984130859375,251.7655517578125,588.0474677549608,0,122,355,477,466.662181137085,0.0579841562277056,6.172880660421057,0.3436619718300178,0.9783274237654228,1.2601138286390472
721,0.0,1.9459101490553132,5.123963979403259,5.056245805348308,6.3578422665081,4.343805421853684,129.29875488281252,26.38431852722168,114.11262817382811,225.0320068359375,682.170657137448,0,743,238,981,494.8277084197998,0.5070951007272326,4.900591036471516,3.1218487394826813,0.5044115274406681,1.3786023812501065
722,3.6635616461296463,2.1972245773362196,7.451241684987676,4.969813299576001,5.713732805509369,4.844187086458591,117.005712890625,29.592457168579102,194.27645874023435,266.72614746093745,767.0620371590384,1,2061,277,2338,607.6007762603759,0.7283742542262683,3.9539032605547297,7.44043321296953,0.2598805715398272,1.2624441362284664
723,4.174387269895637,2.302585092994046,5.0369526024136295,5.288267030694535,7.138866999945524,4.653960350157523,165.54688110351563,23.79318681335449,124.10244140624998,263.0789428710937,835.8681007698773,0,1476,310,1786,576.5214521942138,0.4717308046451567,6.957743088186941,4.761290322565286,0.3228003651701517,1.4498473518845698
724,0.0,1.791759469228055,5.3471075307174685,4.499809670330265,7.2640301428995295,4.330733340286331,136.90469970703123,25.99765759277344,180.3375549316406,238.5622924804688,806.246073077899,0,1636,169,1805,581.8022047119141,0.7559348673917065,5.266039804286851,9.680473372723783,0.3223280912529594,1.3857734923430465
725,0.0,1.9459101490553132,5.2832037287379885,5.247024072160486,3.4339872044851463,4.394449154672439,130.94423217773436,21.82780883789063,28.535723876953124,185.028076171875,593.204825064242,0,226,275,501,366.3358410644531,0.1542237506176721,5.99896366805407,0.8218181818151934,0.7312092636002433,1.619292350262431
726,3.828641396489095,2.302585092994046,4.875197323201151,5.1647859739235145,0.6931471805599453,4.382026634673881,134.50693359374998,23.57255062866212,21.48024902343749,181.2311279296875,545.0871381345382,0,176,262,438,360.7908611755371,0.1185240596839009,5.706083134868548,0.6717557251882758,0.8237234273395283,1.510811932311733
727,0.0,2.1972245773362196,5.3230099791384085,5.030437921392435,3.332204510175204,4.605170185988092,96.62437133789062,20.93632269287109,24.917980957031247,162.501123046875,533.8449798076923,0,231,259,490,304.979798034668,0.1533403615290097,4.615154855545692,0.8918918918884483,0.6224077510898889,1.750427350421611
728,0.0,1.6094379124341003,5.389071729816501,4.727387818712341,7.650168700845001,3.912023005428146,147.69036254882812,25.73498881530762,251.54703369140623,265.98603515625,955.41081582834,0,2318,165,2483,690.9584202117919,0.9457151896816408,5.738893597468378,14.048484848399706,0.2782756424532878,1.3827327200587636
729,3.9318256327243257,1.6094379124341003,4.882801922586371,4.976733742420574,0.6931471805599453,4.532599493153256,120.69530639648436,26.931839950561525,24.384320068359376,187.91279296875,491.53947368092025,0,182,240,422,359.9242593841553,0.1297640234227413,4.481509863921732,0.7583333333301736,0.8529010885860246,1.3656747520175443
730,3.8501476017100584,1.6094379124341003,5.950642552587727,4.406719247264253,6.522092798170152,4.290459441148391,132.88699951171873,28.697408432006835,134.65458984375002,200.4516723632813,634.0550812069033,0,1108,157,1265,496.6906701507569,0.6717558813829296,4.630627180915625,7.057324840719381,0.3926408459686674,1.276559273829679
731,0.0,2.0794415416798357,5.529429087511423,4.219507705176107,6.736966958001855,4.04305126783455,85.52296142578125,18.282361633300784,134.67370605468747,161.43742675781252,800.1747832936435,0,1093,130,1223,399.916455871582,0.8342161341303462,4.677894636179047,8.407692307627634,0.326996284440928,2.000854857416991
732,0.0,2.1972245773362196,5.480638923341991,5.187385805840755,3.9889840465642745,4.672828834461906,119.8368896484375,21.56358828735352,32.706243896484374,182.90928955078127,591.9196853369764,0,292,292,584,357.0160113830567,0.178811278402704,5.55737236520887,0.9999999999965754,0.6113287866137763,1.6579639748992216
733,4.02535169073515,2.1972245773362196,5.8998973535824915,4.912654885736052,6.369900982828227,4.276666119016055,113.84840698242188,19.085391723632814,82.12642822265624,173.971142578125,721.1506429824066,0,1002,214,1216,389.031369506836,0.4720692581834586,5.965211960280696,4.682242990632326,0.3199271130810165,1.853708208401639
734,3.970291913552122,2.4849066497880004,5.099866427824199,5.3471075307174685,1.6094379124341003,4.61512051684126,150.4478759765625,24.42388526916504,20.98641357421875,233.26962890625003,618.5027434572246,0,219,320,539,429.1278037261964,0.0899663349769511,6.159866635155786,0.6843749999978613,0.7961554800100189,1.4413019573311474
735,0.0,1.791759469228055,5.493061443340548,5.017279836814924,7.140453043101158,3.8501476017100584,147.92865600585935,26.3264588470459,186.22056884765624,249.26638183593752,826.8168013035381,0,1503,201,1704,609.742065536499,0.7470745452127439,5.619010777700529,7.477611940261306,0.3578298506667495,1.3560107593604906
736,0.0,2.0794415416798357,5.0106352940962555,5.181783550292085,6.670766320845874,4.68213122712422,168.07071533203126,26.14852885437012,89.71715698242186,246.867041015625,709.7305746725426,0,937,291,1228,530.8034421844483,0.3634229851541014,6.4275400066155,3.2199312714665984,0.4322503600847036,1.3370873627917848
737,3.6635616461296463,0.0,5.811140992976701,3.828641396489095,6.736966958001855,3.58351893845611,111.00470581054688,29.19481407165528,168.11433105468748,174.68543701171873,619.5944514367364,0,1213,80,1293,482.9992879486084,0.9623832068064564,3.802206293703277,15.162499999810468,0.3735493332932984,1.2828061384251546
738,4.1588830833596715,1.9459101490553132,5.2574953720277815,5.2832037287379885,2.302585092994046,4.51085950651685,166.10125122070312,27.07454319763184,29.86907958984375,235.2696533203125,596.2856520090526,0,263,292,555,458.3145273284912,0.1269567883837995,6.134960431358145,0.9006849315037648,0.8257919411309287,1.3010402604593228
739,0.0,1.9459101490553132,7.340186835320115,4.624972813284271,6.198478716492308,4.804021044733257,85.76471557617188,21.63567338562012,156.79434814453126,197.4309814453125,796.9312230915126,1,2031,228,2259,461.62571855163577,0.7941729661469996,3.964041887839289,8.907894736803035,0.2043495876721697,1.7263579368805129
740,0.0,2.5649493574615367,5.1298987149230735,5.298317366548036,3.5263605246161616,4.77912349311153,140.4580078125,23.391192764282227,26.909252929687497,222.80478515625,624.873897012035,0,201,329,530,413.56323866271975,0.1207750224515852,6.004739015317387,0.6109422492382647,0.7803079974753575,1.5109512611205225
741,4.23410650459726,1.9459101490553132,7.4999765409521215,5.181783550292085,4.634728988229636,5.0238805208462765,72.73240356445312,20.20453944396973,120.08166503906249,190.1296875,752.7272563247863,1,1977,334,2311,403.1482955474853,0.6315776700491916,3.599805071654881,5.919161676628985,0.1744475532441847,1.867122507117876
742,3.6888794541139363,1.6094379124341003,5.564520407322694,4.290459441148391,6.842683282238422,3.9318256327243257,113.06727905273438,22.27031863403321,161.19266967773436,187.37578125,786.6954455745187,0,1235,126,1361,483.9060486145019,0.8602641632848381,5.077039125738839,9.80158730150951,0.3555518358663823,1.625719388764253
743,0.0,2.0794415416798357,5.66988092298052,4.356708826689592,6.710523109452428,4.356708826689592,131.28173217773437,29.45594604492188,154.9002502441406,218.20231933593752,666.9034403354938,0,1109,161,1270,533.8402478027344,0.7098927761851656,4.456883916512676,6.888198757721192,0.4203466518128457,1.2492565764368515
744,0.0,1.3862943611198906,7.123672785204607,4.51085950651685,5.802118375377063,4.532599493153256,54.24356689453125,19.45422972106934,135.91944580078123,147.66617431640626,708.5555286267627,1,1570,185,1755,357.28341673278806,0.920450783187654,2.7882659796597373,8.486486486440613,0.203580294434521,1.9831749682205584
745,4.0943445622221,2.302585092994046,5.003946305945459,5.272999558563747,0.6931471805599453,4.74493212836325,103.83958740234374,17.43995343017578,20.63594970703125,168.27744140625,629.4526872677731,0,208,317,525,310.19293194580075,0.1226305174030426,5.954120681120592,0.6561514195562898,0.5908436798956379,2.0292296259533296
746,0.0,0.6931471805599453,7.074116816197362,4.127134385045092,7.049254841255837,3.58351893845611,58.16749877929688,23.6671988067627,265.14503173828126,165.069140625,842.3523957276971,1,2331,97,2428,512.0488699493408,1.6062665058578391,2.457726376989671,24.030927834803805,0.2108932742788838,1.645062503134495
747,0.0,1.9459101490553132,7.23561914106675,4.653960350157523,5.934894195619588,4.02535169073515,81.88709106445312,25.99959356689453,169.95426635742186,176.42728271484376,667.3299328431813,1,1764,165,1929,454.2682337036133,0.963310570458383,3.1495527363001163,10.6909090908443,0.2354941595144519,1.469021787856535
748,3.58351893845611,1.791759469228055,5.153291594497779,4.927253685157205,3.091042453358316,4.3694478524670215,92.43544921875,21.13329309082032,28.789013671875,150.01387939453124,510.27609842876166,0,228,220,448,292.3716353759765,0.1919090006063305,4.373925484170156,1.0363636363589257,0.6526152575342052,1.745299600526654
749,0.0,5.564520407322694,3.58351893845611,8.275121630216509,0.0,8.45553053102413,225.8197998046875,32.62600387573242,5.201202392578125,13636.386767578126,14707.966503971844,0,35,8884,8919,13900.033773651125,0.0003814208617889,6.92146671280614,0.0039396668167487,1.558474467277673,1.0581245156289605
750,4.0943445622221,2.1972245773362196,6.045005314036012,4.6913478822291435,6.493753839851686,4.418840607796598,165.95656127929686,31.76832742309571,125.82449340820312,238.98570556640627,638.5765174599876,0,1140,198,1338,562.535087677002,0.5264938047632064,5.223962818811222,5.757575757546679,0.420429811417475,1.1351763320148878
751,0.0,2.1972245773362196,5.908082938168931,5.0106352940962555,5.537334267018537,5.043425116919247,192.5506713867188,29.92374325561524,62.809497070312496,295.6817504882813,678.6354919078852,0,620,311,931,580.9656622009278,0.2124226367247152,6.434712052415153,1.9935691318263875,0.6240232676694992,1.1681163553380718
752,0.0,1.791759469228055,5.41610040220442,4.477336814478207,5.652489180268651,4.394449154672439,112.36871337890624,27.71796020507813,58.72818603515625,186.83360595703127,517.5887331558469,0,508,172,680,385.6484655761719,0.3143341677425444,4.05400370530388,2.953488372075852,0.5671300964347129,1.3421257423680129
753,3.6635616461296463,1.6094379124341003,5.817111159963204,4.204692619390966,6.175867270105761,4.465908118654584,120.46986694335938,31.220486663818363,118.966552734375,208.6049560546876,574.0560992433382,0,853,156,1009,479.2618623962403,0.5702959075556029,3.858679982689509,5.467948717913667,0.4749869795795494,1.1977921555701148
754,3.6888794541139363,0.0,5.942799375126701,3.5553480614894135,7.256297239690681,3.8066624897703196,112.66666259765626,28.75328224182129,243.90532836914065,201.01622314453127,761.3726234396671,0,1835,78,1913,586.3414963531495,1.2133614120913945,3.9183930949582377,23.52564102533941,0.3065036572675604,1.298513968692059
755,0.0,2.4849066497880004,6.214608098422191,4.912654885736052,7.273786317844895,4.74493212836325,172.15515747070313,27.055946868896488,188.5272583007812,286.41313476562505,872.5942592431664,0,1940,260,2200,674.1514974060059,0.6582353789549381,6.362932271361375,7.461538461509764,0.3064324988207725,1.2943592984654524
756,0.0,1.791759469228055,5.932245187448011,4.418840607796598,6.461468176353717,4.454347296253507,120.35516967773438,26.78122315979004,140.0979309082031,203.9921630859376,674.3123254367224,0,1015,172,1187,491.22648683166506,0.6867809468175307,4.494013173152765,5.901162790663366,0.4138386578190827,1.3727116584949643
757,4.174387269895637,1.791759469228055,5.783825182329737,4.795790545596741,6.658011045870748,4.48863636973214,102.07776489257812,31.88778900146484,110.53789672851563,251.77760009765623,593.5303284791416,1,1166,213,1379,496.2810507202148,0.4390299084795573,3.2011553038276745,5.474178403730169,0.3598847358374582,1.1959560567879843
758,4.174387269895637,2.1972245773362196,5.7745515455444085,5.017279836814924,5.241747015059643,4.77912349311153,190.1619689941406,32.77240942382813,62.29654541015625,274.034326171875,606.2191105524313,0,573,276,849,559.2652499999999,0.2273311751859012,5.802501931703421,2.0760869565142173,0.6587340989391534,1.0839563347648498
759,0.0,1.3862943611198906,5.389071729816501,4.59511985013459,2.6390573296152584,4.219507705176107,148.46753540039063,32.84032818603515,32.04992065429687,205.89924316406248,468.9930793704981,0,231,168,399,419.2570274047852,0.1556582732487439,4.520890733942279,1.3749999999918157,1.0507694922399358,1.1186290239962395
760,0.0,2.302585092994046,5.768320995793772,4.927253685157205,5.44673737166631,4.48863636973214,191.9534545898437,33.74643891906738,67.12179565429688,272.147900390625,596.4791542513774,0,550,234,784,564.969589553833,0.2466371982209217,5.6881099378962405,2.350427350417306,0.7206244764708066,1.0557721429243163
761,4.110873864173311,1.791759469228055,5.5909869805108565,4.9344739331306915,4.836281906951478,4.543294782270004,146.34514160156252,30.22128451538086,45.5220703125,224.064697265625,537.7206065543622,0,452,236,688,446.1531936950684,0.2031648486701641,4.842452726396821,1.91525423728002,0.6484784792070056,1.2052376048229572
762,0.0,1.3862943611198906,5.627621113690637,4.812184355372417,6.222576268071369,4.68213122712422,162.70697021484375,33.22167018127441,103.291259765625,259.70196533203125,611.9808764159455,0,780,232,1012,558.9218654937745,0.3977299888091662,4.897615602169721,3.36206896550275,0.5522943334913263,1.0949309987616993
763,0.0,1.3862943611198906,6.22455842927536,4.330733340286331,7.703007682479236,4.23410650459726,166.34102783203124,28.7023182220459,335.8638610839844,283.82274169921874,1008.6165311685368,0,2718,146,2864,814.7299488372803,1.183357820701813,5.7953865098768,18.61643835603688,0.2844727474989511,1.2379765008107515
764,3.6635616461296463,1.3862943611198906,5.308267697401205,4.465908118654584,5.209486152841421,4.6443908991413725,136.25787963867185,32.14736421203614,54.77113037109376,210.19189453125003,499.01997506764593,0,421,192,613,433.3682687530518,0.2605767957559855,4.238539705330419,2.1927083333219133,0.7069629180299263,1.1514917243533889
765,3.6635616461296463,1.3862943611198906,6.175867270105761,4.30406509320417,7.106606137727303,4.219507705176107,143.9040344238281,28.79814395141601,206.46941528320312,227.53978271484377,764.3490342560553,0,1737,143,1880,606.711376373291,0.907399193314016,4.996989898432512,12.146853146768205,0.322718817219664,1.2598231449421755
766,0.0,1.6094379124341003,6.230481447578482,4.0943445622221,7.684324067681155,3.8918202981106265,149.39895629882812,26.357524246215817,337.7531799316406,261.2596435546875,1047.8636517459138,0,2680,111,2791,774.769304031372,1.2927874176619572,5.668171065596548,24.144144143926628,0.2775955944217464,1.3524847284116603
767,0.0,2.0794415416798357,5.501258210544727,4.762173934797756,0.6931471805599453,4.330733340286331,136.31868896484374,28.97382362365723,28.58829345703125,199.637548828125,496.527125625722,0,245,198,443,393.5183548736573,0.1432009841069563,4.704891240134221,1.237373737367488,0.888303284137176,1.2617635733506636
768,3.970291913552122,1.791759469228055,5.638354669333745,4.709530201312334,2.6390573296152584,4.624972813284271,147.5700622558594,30.24708586120606,44.236505126953126,225.359033203125,538.2882548648847,0,345,216,561,447.4126864471436,0.196293463359353,4.878819167179645,1.5972222222148278,0.7975270703143423,1.2031135262126142
769,4.219507705176107,1.9459101490553132,5.786897381366708,5.062595033026967,5.840641657373398,4.634728988229636,188.02705078125,33.67211846923828,75.916845703125,274.33897705078124,606.8456539955965,0,735,265,1000,571.9549920043946,0.2767264299042559,5.584057651360463,2.773584905649911,0.5719549920038227,1.061002460819282
770,0.0,2.3978952727983707,5.318119993844216,4.700480365792417,6.573680166960646,4.382026634673881,154.47777099609374,34.50720190429688,126.55250244140626,253.7896728515625,606.8476999544597,0,918,198,1116,569.3271481933593,0.4986511114458394,4.476682039304419,4.636363636340221,0.5101497743663523,1.0659033244402591
771,0.0,2.0794415416798357,6.0014148779611505,4.709530201312334,6.813444599510896,4.394449154672439,147.64191284179688,26.97089872741699,152.4708984375,234.89443359375,746.5701698491852,0,1312,197,1509,561.9781436004639,0.6491039234269357,5.474119135905505,6.659898477123554,0.3724175901922409,1.3284683369797168
772,3.6635616461296463,0.6931471805599453,6.278521424165844,3.4657359027997265,7.323170717943469,3.4657359027997265,132.50418090820312,34.3919266204834,265.42380981445314,223.26778564453124,712.9633218778004,0,2084,63,2147,655.5877029876709,1.188813733459293,3.8527699354136367,33.07936507884001,0.3053505835991456,1.0875178387690425
773,3.6635616461296463,2.0794415416798357,5.54907608489522,5.0106352940962555,3.5263605246161616,4.736198448394496,157.6263427734375,30.001381805419925,33.14432373046874,234.5553588867188,546.8869026830878,0,327,269,596,455.327407196045,0.1413070410654521,5.2539694268251145,1.2156133828951092,0.7639721597236259,1.201084964442784
